,code,abbreviation,name,type,name_en
10035,460008,HTBRWJSYZQA,华泰柏瑞稳健收益债券A,债券型,HUATAIBAIRUIWENJIANSHOUYIZHAIQUANA
10036,460009,HTBRLHXXHHA,华泰柏瑞量化先行混合A,混合型,HUATAIBAIRUILIANGHUAXIANXINGHUNHEA
10037,460010,HTBRYZLDQYHH,华泰柏瑞亚洲领导企业混合,QDII,HUATAIBAIRUIYAZHOULINGDAOQIYEHUNHE
10038,460106,HTBRHBB,华泰柏瑞货币B,货币型,HUATAIBAIRUIHUOBIB
10039,460108,HTBRWJSYZQC,华泰柏瑞稳健收益债券C,债券型,HUATAIBAIRUIWENJIANSHOUYIZHAIQUANC
10040,460220,HTBRSZZXPETFLJ,华泰柏瑞上证中小盘ETF联接,联接基金,HUATAIBAIRUISHANGZHENGZHONGXIAOPANETFLIANJIE
10041,460300,HTBRHS300ETFLJA,华泰柏瑞沪深300ETF联接A,联接基金,HUATAIBAIRUIHUSHEN300ETFLIANJIEA
10042,470006,HTFYYBJHHA,汇添富医药保健混合A,混合型,HUITIANFUYIYAOBAOJIANHUNHEA
10043,470007,HTFSZZHZS,汇添富上证综合指数,股票指数,HUITIANFUSHANGZHENGZONGHEZHISHU
10044,470008,HTFCLHBHH,汇添富策略回报混合,混合型,HUITIANFUCELUEHUIBAOHUNHE
10045,470009,HTFMYHLHHA,汇添富民营活力混合A,混合型,HUITIANFUMINYINGHUOLIHUNHEA
10046,470010,HTFDYSYZQA,汇添富多元收益债券A,债券型,HUITIANFUDUOYUANSHOUYIZHAIQUANA
10047,470011,HTFDYSYZQC,汇添富多元收益债券C,债券型,HUITIANFUDUOYUANSHOUYIZHAIQUANC
10048,470014,HTFLC14TZQA,汇添富理财14天债券A,债券型,HUITIANFULICAI14TIANZHAIQUANA
10049,470018,HTFSLZQA,汇添富双利债券A,债券型,HUITIANFUSHUANGLIZHAIQUANA
10050,470021,HTFYXHBLHPZHHA,汇添富优选回报灵活配置混合A,混合型,HUITIANFUYOUXUANHUIBAOLINGHUOPEIZHIHUNHEA
10051,470028,HTFSHZRHH,汇添富社会责任混合,混合型,HUITIANFUSHEHUIZERENHUNHE
10052,470030,HTFXXZQ,汇添富鑫禧债券,债券型,HUITIANFUXINXIZHAIQUAN
10053,470058,HTFKZHZQA,汇添富可转换债券A,债券型,HUITIANFUKEZHUANHUANZHAIQUANA
10054,470059,HTFKZHZQC,汇添富可转换债券C,债券型,HUITIANFUKEZHUANHUANZHAIQUANC
10055,470060,HTFLC60TZQA,汇添富理财60天债券A,债券型,HUITIANFULICAI60TIANZHAIQUANA
10056,470068,HTFSZ300ETFLJ,汇添富深证300ETF联接,联接基金,HUITIANFUSHENZHENG300ETFLIANJIE
10057,470078,HTFZQSYZQC,汇添富增强收益债券C,债券型,HUITIANFUZENGQIANGSHOUYIZHAIQUANC
10058,470088,HTF6YHTLDKZA,汇添富6月红添利定开债A,定开债券,HUITIANFU6YUEHONGTIANLIDINGKAIZHAIA
10059,470089,HTF6YHTLDKZC,汇添富6月红添利定开债C,定开债券,HUITIANFU6YUEHONGTIANLIDINGKAIZHAIC
10060,470098,HTFNXTZHH,汇添富逆向投资混合,混合型,HUITIANFUNIXIANGTOUZIHUNHE
10061,470888,HTFXGHHQDII,汇添富香港混合(QDII),QDII,HUITIANFUXIANGGANGHUNHEQDII
10062,471007,HTFLC7TZQA,汇添富理财7天债券A,债券型,HUITIANFULICAI7TIANZHAIQUANA
10063,471014,HTFLC14TZQB,汇添富理财14天债券B,债券型,HUITIANFULICAI14TIANZHAIQUANB
10064,471030,HTFLC30TZQB,汇添富理财30天债券B,理财型,HUITIANFULICAI30TIANZHAIQUANB
10065,471060,HTFLC60TZQB,汇添富理财60天债券B,债券型,HUITIANFULICAI60TIANZHAIQUANB
10066,472007,HTFLC7TZQB,汇添富理财7天债券B,债券型,HUITIANFULICAI7TIANZHAIQUANB
10067,481001,GYHXJZHHA,工银核心价值混合A,混合型,GONGYINHEXINJIAZHIHUNHEA
10068,481004,GYWJCZHHA,工银稳健成长混合A,混合型,GONGYINWENJIANCHENGZHANGHUNHEA
10069,481006,GYHLHH,工银红利混合,混合型,GONGYINHONGLIHUNHE
10070,481008,GYDPLCHH,工银大盘蓝筹混合,混合型,GONGYINDAPANLANCHOUHUNHE
10071,481009,GYHS300ZSA,工银沪深300指数A,股票指数,GONGYINHUSHEN300ZHISHUA
10072,481010,GYZXPHH,工银中小盘混合,混合型,GONGYINZHONGXIAOPANHUNHE
10073,481012,GYSZHLETFLJA,工银深证红利ETF联接A,联接基金,GONGYINSHENZHENGHONGLIETFLIANJIEA
10074,481013,GYXFFWHH,工银消费服务混合,混合型,GONGYINXIAOFEIFUWUHUNHE
10075,481015,GYZTCLHH,工银主题策略混合,混合型,GONGYINZHUTICELUEHUNHE
10076,481017,GYLHCLHH,工银量化策略混合,混合型,GONGYINLIANGHUACELUEHUNHE
10077,482002,GYHB,工银货币,货币型,GONGYINHUOBI
10078,483003,GYJXPHHH,工银精选平衡混合,混合型,GONGYINJINGXUANPINGHENGHUNHE
10079,485005,GYZQSYZQB,工银增强收益债券B,债券型,GONGYINZENGQIANGSHOUYIZHAIQUANB
10080,485007,GYTLZQB,工银添利债券B,债券型,GONGYINTIANLIZHAIQUANB
10081,485011,GYRXSLZQB,工银瑞信双利债券B,债券型,GONGYINRUIXINSHUANGLIZHAIQUANB
10082,485014,GYTYZQB,工银添颐债券B,债券型,GONGYINTIANYIZHAIQUANB
10083,485018,GY7TLCZQB,工银7天理财债券B,债券型,GONGYIN7TIANLICAIZHAIQUANB
10084,485019,GYXYCZZQB,工银信用纯债债券B,债券型,GONGYINXINYONGCHUNZHAIZHAIQUANB
10085,485020,GY14TLCZQFQB,工银14天理财债券发起B,债券型,GONGYIN14TIANLICAIZHAIQUANFAQIB
10086,485022,GYZYZDZF,工银尊益中短债F,债券型,GONGYINZUNYIZHONGDUANZHAIF
10087,485105,GYZQSYZQA,工银增强收益债券A,债券型,GONGYINZENGQIANGSHOUYIZHAIQUANA
10088,485107,GYTLZQA,工银添利债券A,债券型,GONGYINTIANLIZHAIQUANA
10089,485111,GYRXSLZQA,工银瑞信双利债券A,债券型,GONGYINRUIXINSHUANGLIZHAIQUANA
10090,485114,GYTYZQA,工银添颐债券A,债券型,GONGYINTIANYIZHAIQUANA
10091,485118,GY7TLCZQA,工银7天理财债券A,债券型,GONGYIN7TIANLICAIZHAIQUANA
10092,485119,GYXYCZZQA,工银信用纯债债券A,债券型,GONGYINXINYONGCHUNZHAIZHAIQUANA
10093,485120,GY14TLCZQFQA,工银14天理财债券发起A,债券型,GONGYIN14TIANLICAIZHAIQUANFAQIA
10094,485122,GYZYZDZC,工银尊益中短债C,债券型,GONGYINZUNYIZHONGDUANZHAIC
10095,485205,GYZQSYZQA,工银增强收益债券A(后端),债券型,GONGYINZENGQIANGSHOUYIZHAIQUANA
10096,486001,GYQQGPQDII,工银全球股票(QDII),QDII,GONGYINQUANQIUGUPIAOQDII
10097,486002,GYQQJXGPQDII,工银全球精选股票(QDII),QDII,GONGYINQUANQIUJINGXUANGUPIAOQDII
10098,487016,GYRXLHPZHHA,工银瑞信灵活配置混合A,混合型,GONGYINRUIXINLINGHUOPEIZHIHUNHEA
10099,487021,GYYZJXHH,工银优质精选混合,混合型,GONGYINYOUZHIJINGXUANHUNHE
10100,501000,GJXXLHPZLOF,国金鑫新灵活配置(LOF),混合型,GUOJINXINXINLINGHUOPEIZHILOF
10101,501001,CTDCLJXHHLOF,财通多策略精选混合(LOF),混合型,CAITONGDUOCELUEJINGXUANHUNHELOF
10102,501002,CXJZYXHH,长信价值优选混合,混合型,CHANGXINJIAZHIYOUXUANHUNHE
10103,501005,HTFZZJZYLZSA,汇添富中证精准医疗指数A,股票指数,HUITIANFUZHONGZHENGJINGZHUNYILIAOZHISHUA
10104,501006,HTFZZJZYLZSC,汇添富中证精准医疗指数C,股票指数,HUITIANFUZHONGZHENGJINGZHUNYILIAOZHISHUC
10105,501007,HTFZZHLWYLZSA,汇添富中证互联网医疗指数A,股票指数,HUITIANFUZHONGZHENGHULIANWANGYILIAOZHISHUA
10106,501008,HTFZZHLWYLZSC,汇添富中证互联网医疗指数C,股票指数,HUITIANFUZHONGZHENGHULIANWANGYILIAOZHISHUC
10107,501009,HTFZZSWKJZSA,汇添富中证生物科技指数A,股票指数,HUITIANFUZHONGZHENGSHENGWUKEJIZHISHUA
10108,501010,HTFZZSWKJZSC,汇添富中证生物科技指数C,股票指数,HUITIANFUZHONGZHENGSHENGWUKEJIZHISHUC
10109,501011,HTFZZZYZSLOFA,汇添富中证中药指数(LOF)A,股票指数,HUITIANFUZHONGZHENGZHONGYAOZHISHULOFA
10110,501012,HTFZZZYZSLOFC,汇添富中证中药指数(LOF)C,股票指数,HUITIANFUZHONGZHENGZHONGYAOZHISHULOFC
10111,501015,CTDCLSJHHLOF,财通多策略升级混合(LOF),混合型,CAITONGDUOCELUESHENGJIHUNHELOF
10112,501016,GTZZSWZQHYZS,国泰中证申万证券行业指数,股票指数,GUOTAIZHONGZHENGSHENWANZHENGQUANHANGYEZHISHU
10113,501017,GTRFWYZZHHLOF,国泰融丰外延增长混合(LOF),混合型,GUOTAIRONGFENGWAIYANZENGZHANGHUNHELOF
10114,501018,NFYYA,南方原油A,QDII,NANFANGYUANYOUA
10115,501019,GTGZHTJGZS,国泰国证航天军工指数,股票指数,GUOTAIGUOZHENGHANGTIANJUNGONGZHISHU
10116,501021,HBXGZXQDIILOFA,华宝香港中小(QDII-LOF)A,QDII-指数,HUABAOXIANGGANGZHONGXIAOQDIILOFA
10117,501022,YHXSLHPZHHLOF,银华鑫盛灵活配置混合(LOF),混合型,YINHUAXINSHENGLINGHUOPEIZHIHUNHELOF
10118,501023,PHXGZXQYZSLOF,鹏华香港中小企业指数LOF,股票指数,PENGHUAXIANGGANGZHONGXIAOQIYEZHISHULOF
10119,501025,PHXGYHZSLOF,鹏华香港银行指数(LOF),股票指数,PENGHUAXIANGGANGYINHANGZHISHULOF
10120,501026,CTDCLFXHHLOF,财通多策略福享混合(LOF),混合型,CAITONGDUOCELUEFUXIANGHUNHELOF
10121,501027,GTRXLOF,国泰融信(LOF),混合型,GUOTAIRONGXINLOF
10122,501028,CTDCLFRHHLOF,财通多策略福瑞混合(LOF),混合型,CAITONGDUOCELUEFURUIHUNHELOF
10123,501029,HBBPZGAGHLJHZSA,华宝标普中国A股红利机会指数A,股票指数,HUABAOBIAOPUZHONGGUOAGUHONGLIJIHUIZHISHUA
10124,501030,HTFZZHJZLZSA,汇添富中证环境治理指数A,股票指数,HUITIANFUZHONGZHENGHUANJINGZHILIZHISHUA
10125,501031,HTFZZHJZLZSC,汇添富中证环境治理指数C,股票指数,HUITIANFUZHONGZHENGHUANJINGZHILIZHISHUC
10126,501032,CTFSHHFQLOF,财通福盛混合发起(LOF),混合型,CAITONGFUSHENGHUNHEFAQILOF
10127,501036,HTFZZ500A,汇添富中证500A,股票指数,HUITIANFUZHONGZHENG500A
10128,501037,HTFZZ500C,汇添富中证500C,股票指数,HUITIANFUZHONGZHENG500C
10129,501038,YHMZDCLDQKFHH,银华明择多策略定期开放混合,混合型,YINHUAMINGZEDUOCELUEDINGQIKAIFANGHUNHE
10130,501039,HTFRFHHLOFA,汇添富睿丰混合(LOF)A,混合型,HUITIANFURUIFENGHUNHELOFA
10131,501040,HTFRFHHLOFC,汇添富睿丰混合(LOF)C,混合型,HUITIANFURUIFENGHUNHELOFC
10132,501041,HTFHALOFA,汇添富弘安(LOF)A,混合型,HUITIANFUHONGANLOFA
10133,501042,HTFHALOFC,汇添富弘安(LOF)C,混合型,HUITIANFUHONGANLOFC
10134,501043,HTFHS300ZSA,汇添富沪深300指数A,股票指数,HUITIANFUHUSHEN300ZHISHUA
10135,501045,HTFHS300ZSC,汇添富沪深300指数C,股票指数,HUITIANFUHUSHEN300ZHISHUC
10136,501046,CTDCLFXDKHH,财通多策略福鑫定开混合,混合型,CAITONGDUOCELUEFUXINDINGKAIHUNHE
10137,501047,HTFZZQZZQGSZSA,汇添富中证全指证券公司指数A,股票指数,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHUA
10138,501048,HTFZZQZZQGSZSC,汇添富中证全指证券公司指数C,股票指数,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHUC
10139,501049,DFHRXSNDKHH,东方红睿玺三年定开混合,混合型,DONGFANGHONGRUIXISANNIANDINGKAIHUNHE
10140,501050,HXSZ50AHYXZSA,华夏上证50AH优选指数A,股票指数,HUAXIASHANGZHENG50AHYOUXUANZHISHUA
10141,501051,YXYFHLHHLOF,圆信永丰汇利混合(LOF),混合型,YUANXINYONGFENGHUILIHUNHELOF
10142,501053,DFHMBYXDKHH,东方红目标优选定开混合,混合型,DONGFANGHONGMUBIAOYOUXUANDINGKAIHUNHE
10143,501054,DFHRZSNDKHH,东方红睿泽三年定开混合,混合型,DONGFANGHONGRUIZESANNIANDINGKAIHUNHE
10144,501055,CTFYDKHHFQ,财通福佑定开混合发起,混合型,CAITONGFUYOUDINGKAIHUNHEFAQI
10145,501057,HTFZZXNYQCA,汇添富中证新能源汽车A,股票指数,HUITIANFUZHONGZHENGXINNENGYUANQICHEA
10146,501058,HTFZZXNYQCC,汇添富中证新能源汽车C,股票指数,HUITIANFUZHONGZHENGXINNENGYUANQICHEC
10147,501059,XBLDGQHLLOFA,西部利得国企红利(LOF)A,股票指数,XIBULIDEGUOQIHONGLILOFA
10148,501060,ZJYX300ZSLOFA,中金优选300指数(LOF)A,股票指数,ZHONGJINYOUXUAN300ZHISHULOFA
10149,501061,ZJYX300ZSLOFC,中金优选300指数(LOF)C,股票指数,ZHONGJINYOUXUAN300ZHISHULOFC
10150,501062,NFRHDKHHLOF,南方瑞合定开混合(LOF),混合型,NANFANGRUIHEDINGKAIHUNHELOF
10151,501063,TFYXDKHH,添富悦享定开混合,混合型,TIANFUYUEXIANGDINGKAIHUNHE
10152,501064,GTJZYXLHPZHH,国泰价值优选灵活配置混合,混合型,GUOTAIJIAZHIYOUXUANLINGHUOPEIZHIHUNHE
10153,501065,HTFJDCZDKHH,汇添富经典成长定开混合,混合型,HUITIANFUJINGDIANCHENGZHANGDINGKAIHUNHE
10154,501066,DFHHYWNDKHH,东方红恒元五年定开混合,混合型,DONGFANGHONGHENGYUANWUNIANDINGKAIHUNHE
10155,501067,ZSFSAH50ZSA,招商富时A-H50指数A,股票指数,ZHAOSHANGFUSHIAH50ZHISHUA
10156,501068,ZSFSAH50ZSC,招商富时A-H50指数C,股票指数,ZHAOSHANGFUSHIAH50ZHISHUC
10157,501069,HBBPZGAGZLJZ,华宝标普中国A股质量价值,股票指数,HUABAOBIAOPUZHONGGUOAGUZHILIANGJIAZHI
10158,501070,GFRYSNDKHH,广发睿阳三年定开混合,混合型,GUANGFARUIYANGSANNIANDINGKAIHUNHE
10159,501071,HDSNFBFZHH,泓德三年封闭丰泽混合,混合型,HONGDESANNIANFENGBIFENGZEHUNHE
10160,501072,GJHLZQ,国金红利增强,股票指数,GUOJINHONGLIZENGQIANG
10161,501073,HAKCZTHH,华安科创主题混合,混合型,HUAANKECHUANGZHUTIHUNHE
10162,501075,WJKC3NFBHHA,万家科创3年封闭混合A,混合型,WANJIAKECHUANG3NIANFENGBIHUNHEA
10163,501076,PHKC3NFBHH,鹏华科创3年封闭混合,混合型,PENGHUAKECHUANG3NIANFENGBIHUNHE
10164,501077,FGKCZTHH,富国科创主题混合,混合型,FUGUOKECHUANGZHUTIHUNHE
10165,501078,GFKCZT3NFBHH,广发科创主题3年封闭混合,混合型,GUANGFAKECHUANGZHUTI3NIANFENGBIHUNHE
10166,501079,DCKCZT3NFBHH,大成科创主题3年封闭混合,混合型,DACHENGKECHUANGZHUTI3NIANFENGBIHUNHE
10167,501080,ZJKCZT3NFBHH,中金科创主题3年封闭混合,混合型,ZHONGJINKECHUANGZHUTI3NIANFENGBIHUNHE
10168,501081,ZOKCZT3NFBHH,中欧科创主题3年封闭混合,混合型,ZHONGOUKECHUANGZHUTI3NIANFENGBIHUNHE
10169,501082,BSKCZT3NFBHH,博时科创主题3年封闭混合,混合型,BOSHIKECHUANGZHUTI3NIANFENGBIHUNHE
10170,501083,YHKCZT3NFBHH,银华科创主题3年封闭混合,混合型,YINHUAKECHUANGZHUTI3NIANFENGBIHUNHE
10171,501085,CTKCZT3NFBHH,财通科创主题3年封闭混合,混合型,CAITONGKECHUANGZHUTI3NIANFENGBIHUNHE
10172,501086,HBMSCIZGAGGJTLOF,华宝MSCI中国A股国际通(LOF),股票指数,HUABAOMSCIZHONGGUOAGUGUOJITONGLOF
10173,501087,JYRFSNFBHH,交银瑞丰三年封闭混合,混合型,JIAOYINRUIFENGSANNIANFENGBIHUNHE
10174,501088,JSRHSNDQHH,嘉实瑞虹三年定期混合,混合型,JIASHIRUIHONGSANNIANDINGQIHUNHE
10175,501089,FZFBXFHLZSZQLOF,方正富邦消费红利指数增强(LOF),股票指数,FANGZHENGFUBANGXIAOFEIHONGLIZHISHUZENGQIANGLOF
10176,501090,HBZZXFLTZSLOFA,华宝中证消费龙头指数(LOF)A,股票指数,HUABAOZHONGZHENGXIAOFEILONGTOUZHISHULOFA
10177,501091,JSRXSNFBYZHHA,嘉实瑞熙三年封闭运作混合A,混合型,JIASHIRUIXISANNIANFENGBIYUNZUOHUNHEA
10178,501092,JYRSSNFBYZHH,交银瑞思三年封闭运作混合,混合型,JIAOYINRUISISANNIANFENGBIYUNZUOHUNHE
10179,501093,HXXYLNDKHH,华夏翔阳两年定开混合,混合型,HUAXIAXIANGYANGLIANGNIANDINGKAIHUNHE
10180,501095,ZYZQKC3NFBHH,中银证券科创3年封闭混合,混合型,ZHONGYINZHENGQUANKECHUANG3NIANFENGBIHUNHE
10181,501096,GLAKC3NFBHH,国联安科创3年封闭混合,混合型,GUOLIANANKECHUANG3NIANFENGBIHUNHE
10182,501097,GSABKC3NFBHH,国寿安保科创3年封闭混合,混合型,GUOSHOUANBAOKECHUANG3NIANFENGBIHUNHE
10183,501098,JXKJCX3NFBHH,建信科技创新3年封闭混合,混合型,JIANXINKEJICHUANGXIN3NIANFENGBIHUNHE
10184,501099,PAKJCX3NFBHH,平安科技创新3年封闭混合,混合型,PINGANKEJICHUANGXIN3NIANFENGBIHUNHE
10185,501100,BSAKDKZLOF,博时安康定开债(LOF),定开债券,BOSHIANKANGDINGKAIZHAILOF
10186,501105,JXJRZ810NLOF,建信金融债8-10年(LOF),债券指数,JIANXINJINRONGZHAI810NIANLOF
10187,501186,HXZLPSLOF,华夏战略配售(LOF),混合型,HUAXIAZHANLUEPEISHOULOF
10188,501188,HTFZLPSLOF,汇添富战略配售(LOF),混合型,HUITIANFUZHANLUEPEISHOULOF
10189,501189,JSZLPSLOF,嘉实战略配售(LOF),混合型,JIASHIZHANLUEPEISHOULOF
10190,501200,MSJYKC3NFBHH,民生加银科创3年封闭混合,混合型,MINSHENGJIAYINKECHUANG3NIANFENGBIHUNHE
10191,501201,HTKJCX3NFBHH,红土科技创新3年封闭混合,混合型,HONGTUKEJICHUANGXIN3NIANFENGBIHUNHE
10192,501202,HTZJKC3NFBHHC,华泰紫金科创3年封闭混合C,混合型,HUATAIZIJINKECHUANG3NIANFENGBIHUNHEC
10193,501300,HFTQQSYZQRMB,海富通全球收益债券人民币,QDII,HAIFUTONGQUANQIUSHOUYIZHAIQUANRENMINBI
10194,501301,HBXGDPA,华宝香港大盘A,股票指数,HUABAOXIANGGANGDAPANA
10195,501302,NFHZETFLJA,南方恒指ETF联接A,联接基金,NANFANGHENGZHIETFLIANJIEA
10196,501303,GFHSZXGZSA,广发恒生中型股指数A,股票指数,GUANGFAHENGSHENGZHONGXINGGUZHISHUA
10197,501305,HTFZZGGTLOFA,汇添富中证港股通(LOF)A,股票指数,HUITIANFUZHONGZHENGGANGGUTONGLOFA
10198,501306,HTFZZGGTLOFC,汇添富中证港股通(LOF)C,股票指数,HUITIANFUZHONGZHENGGANGGUTONGLOFC
10199,501307,YHZZHGSGGXA,银河中证沪港深高股息A,股票指数,YINHEZHONGZHENGHUGANGSHENGAOGUXIA
10200,501308,YHZZHGSGGXC,银河中证沪港深高股息C,股票指数,YINHEZHONGZHENGHUGANGSHENGAOGUXIC
10201,501309,GTHSGGTZSLOF,国泰恒生港股通指数(LOF),股票指数,GUOTAIHENGSHENGGANGGUTONGZHISHULOF
10202,501310,HBHGSZGZQLOFA,华宝沪港深中国增强(LOF)A,股票指数,HUABAOHUGANGSHENZHONGGUOZENGQIANGLOFA
10203,501311,JSGGTXJJZSA,嘉实港股通新经济指数A,股票指数,JIASHIGANGGUTONGXINJINGJIZHISHUA
10204,502000,XBLDZZ500ZSZQA,西部利得中证500指数增强A,股票指数,XIBULIDEZHONGZHENG500ZHISHUZENGQIANGA
10205,502003,YFDJGFJ,易方达军工分级,股票指数,YIFANGDAJUNGONGFENJI
10206,502004,YFDJGFJA,易方达军工分级A,固定收益,YIFANGDAJUNGONGFENJIA
10207,502005,YFDJGFJB,易方达军工分级B,分级杠杆,YIFANGDAJUNGONGFENJIB
10208,502006,YFDGQGGZSFJ,易方达国企改革指数分级,股票指数,YIFANGDAGUOQIGAIGEZHISHUFENJI
10209,502007,YFDGQGGZSFJA,易方达国企改革指数分级A,固定收益,YIFANGDAGUOQIGAIGEZHISHUFENJIA
10210,502008,YFDGQGGZSFJB,易方达国企改革指数分级B,分级杠杆,YIFANGDAGUOQIGAIGEZHISHUFENJIB
10211,502010,YFDZQGSFJ,易方达证券公司分级,股票指数,YIFANGDAZHENGQUANGONGSIFENJI
10212,502011,YFDZQGSFJA,易方达证券公司分级A,固定收益,YIFANGDAZHENGQUANGONGSIFENJIA
10213,502012,YFDZQGSFJB,易方达证券公司分级B,分级杠杆,YIFANGDAZHENGQUANGONGSIFENJIB
10214,502013,CSZZSWYDYLFJ,长盛中证申万一带一路分级,股票指数,CHANGSHENGZHONGZHENGSHENWANYIDAIYILUFENJI
10215,502014,CSZZSWYDYLFJA,长盛中证申万一带一路分级A,固定收益,CHANGSHENGZHONGZHENGSHENWANYIDAIYILUFENJIA
10216,502015,CSZZSWYDYLFJB,长盛中证申万一带一路分级B,分级杠杆,CHANGSHENGZHONGZHENGSHENWANYIDAIYILUFENJIB
10217,502020,GJSZ50ZSZQLOF,国金上证50指数增强(LOF),股票指数,GUOJINSHANGZHENG50ZHISHUZENGQIANGLOF
10218,502023,PHGTFJ,鹏华钢铁分级,股票指数,PENGHUAGANGTIEFENJI
10219,502024,PHGTFJA,鹏华钢铁分级A,固定收益,PENGHUAGANGTIEFENJIA
10220,502025,PHGTFJB,鹏华钢铁分级B,分级杠杆,PENGHUAGANGTIEFENJIB
10221,502036,DCZZHLWJRZSFJ,大成中证互联网金融指数分级,股票指数,DACHENGZHONGZHENGHULIANWANGJINRONGZHISHUFENJI
10222,502037,DCZZHLWJRZSFJA,大成中证互联网金融指数分级A,固定收益,DACHENGZHONGZHENGHULIANWANGJINRONGZHISHUFENJIA
10223,502038,DCZZHLWJRZSFJB,大成中证互联网金融指数分级B,分级杠杆,DACHENGZHONGZHENGHULIANWANGJINRONGZHISHUFENJIB
10224,502040,CSSZ50ZSFJ,长盛上证50指数分级,股票指数,CHANGSHENGSHANGZHENG50ZHISHUFENJI
10225,502041,CSSZ50ZSFJA,长盛上证50指数分级A,固定收益,CHANGSHENGSHANGZHENG50ZHISHUFENJIA
10226,502042,CSSZ50ZSFJB,长盛上证50指数分级B,分级杠杆,CHANGSHENGSHANGZHENG50ZHISHUFENJIB
10227,502048,YFDSZ50ZSFJ,易方达上证50指数分级,股票指数,YIFANGDASHANGZHENG50ZHISHUFENJI
10228,502049,YFDSZ50ZSFJA,易方达上证50指数分级A,固定收益,YIFANGDASHANGZHENG50ZHISHUFENJIA
10229,502050,YFDSZ50ZSFJB,易方达上证50指数分级B,分级杠杆,YIFANGDASHANGZHENG50ZHISHUFENJIB
10230,502053,CSZZZQGSFJ,长盛中证证券公司分级,股票指数,CHANGSHENGZHONGZHENGZHENGQUANGONGSIFENJI
10231,502054,CSZZZQGSFJA,长盛中证证券公司分级A,固定收益,CHANGSHENGZHONGZHENGZHENGQUANGONGSIFENJIA
10232,502055,CSZZZQGSFJB,长盛中证证券公司分级B,分级杠杆,CHANGSHENGZHONGZHENGZHENGQUANGONGSIFENJIB
10233,502056,GFZZYLZSLOFA,广发中证医疗指数(LOF)A,股票指数,GUANGFAZHONGZHENGYILIAOZHISHULOFA
10234,506000,NFKCB3NDKHH,南方科创板3年定开混合,混合型,NANFANGKECHUANGBAN3NIANDINGKAIHUNHE
10235,506001,WJKCB2NDKHH,万家科创板2年定开混合,混合型,WANJIAKECHUANGBAN2NIANDINGKAIHUNHE
10236,506002,YFDKCBLNDKHH,易方达科创板两年定开混合,混合型,YIFANGDAKECHUANGBANLIANGNIANDINGKAIHUNHE
10237,506003,FGKCBLNDKHH,富国科创板两年定开混合,混合型,FUGUOKECHUANGBANLIANGNIANDINGKAIHUNHE
10238,506005,BSKCBSNDKHH,博时科创板三年定开混合,混合型,BOSHIKECHUANGBANSANNIANDINGKAIHUNHE
10239,506006,HTFKCB2NDKHH,汇添富科创板2年定开混合,混合型,HUITIANFUKECHUANGBAN2NIANDINGKAIHUNHE
10240,510010,JYSZ180GSZLETF,交银上证180公司治理ETF,ETF-场内,JIAOYINSHANGZHENG180GONGSIZHILIETF
10241,510020,BSSZCDPETF,博时上证超大盘ETF,ETF-场内,BOSHISHANGZHENGCHAODAPANETF
10242,510030,HBSZ180JZETF,华宝上证180价值ETF,ETF-场内,HUABAOSHANGZHENG180JIAZHIETF
10243,510050,HXSZ50ETF,华夏上证50ETF,ETF-场内,HUAXIASHANGZHENG50ETF
10244,510060,GYSZYQETF,工银上证央企ETF,ETF-场内,GONGYINSHANGZHENGYANGQIETF
10245,510080,CSQZZSZQZQ,长盛全债指数增强债券,债券指数,CHANGSHENGQUANZHAIZHISHUZENGQIANGZHAIQUAN
10246,510081,CSDTJXHH,长盛动态精选混合,混合型,CHANGSHENGDONGTAIJINGXUANHUNHE
10247,510090,JXZRETF,建信责任ETF,ETF-场内,JIANXINZERENETF
10248,510100,YFDSZ50ETF,易方达上证50ETF,ETF-场内,YIFANGDASHANGZHENG50ETF
10249,510110,HFTSZZQETF,海富通上证周期ETF,ETF-场内,HAIFUTONGSHANGZHENGZHOUQIETF
10250,510120,HFTSZFZQETF,海富通上证非周期ETF,ETF-场内,HAIFUTONGSHANGZHENGFEIZHOUQIETF
10251,510130,ZPETF,中盘ETF,ETF-场内,ZHONGPANETF
10252,510150,ZSSZXF80ETF,招商上证消费80ETF,ETF-场内,ZHAOSHANGSHANGZHENGXIAOFEI80ETF
10253,510160,ZZNFXKCYZSETF,中证南方小康产业指数ETF,ETF-场内,ZHONGZHENGNANFANGXIAOKANGCHANYEZHISHUETF
10254,510170,GLASZSPETF,国联安上证商品ETF,ETF-场内,GUOLIANANSHANGZHENGSHANGPINETF
10255,510180,HASZ180ETF,华安上证180ETF,ETF-场内,HUAANSHANGZHENG180ETF
10256,510190,HASZLTETF,华安上证龙头ETF,ETF-场内,HUAANSHANGZHENGLONGTOUETF
10257,510200,HASZZQETF,汇安上证证券ETF,ETF-场内,HUIANSHANGZHENGZHENGQUANETF
10258,510210,SZZZETF,上证综指ETF,ETF-场内,SHANGZHENGZONGZHIETF
10259,510220,HTBRSZZXPETF,华泰柏瑞上证中小盘ETF,ETF-场内,HUATAIBAIRUISHANGZHENGZHONGXIAOPANETF
10260,510230,GTSZ180JRETF,国泰上证180金融ETF,ETF-场内,GUOTAISHANGZHENG180JINRONGETF
